account_age_days,risk_rating,age,watchlist_match,total_transactions,total_amount,avg_transaction_amount,max_transaction_amount,international_transactions,country_Australia,country_Brazil,country_Canada,country_France,country_Germany,country_India,country_Singapore,country_UAE,country_UK,country_USA,nationality_Australia,nationality_Brazil,nationality_Canada,nationality_France,nationality_Germany,nationality_India,nationality_Singapore,nationality_UAE,nationality_UK,nationality_USA,customer_type_Business,customer_type_Individual
1.264394247434486,1,-0.7989912587554521,0,-0.44489726172762156,-0.27681351203826854,-0.1136391274161507,-0.27365517490046076,-0.7011657571186702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03639768544346422,0,-0.6344328816835965,0,0.0,-0.14789655103357544,-0.13539483530007335,-0.2732501059189904,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.20616953667821908,2,-0.7989912587554521,0,0.8897945234552431,-0.5161182002545361,-0.5777394169565551,-0.29702148789091043,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.183071122644842,0,-1.0732552205418782,0,0.0,-0.32186641372310115,-0.2978097090532988,-0.2653798385562092,-0.23487211003569483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24674894837711145,0,1.6145316049650973,1,-0.8897945234552431,-0.4802441319764798,-0.1933204475666241,-0.29386982537246525,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.40325540465208676,1,0.6820341348912486,0,0.44489726172762156,-0.20180570238721293,-0.2921343871120404,-0.26102206070594636,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.14062578869887501,2,1.6145316049650973,0,-1.3346917851828648,-0.751140978708749,-0.510145974513039,-0.37796289873439687,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4728504539453076,0,-0.3053161275398852,0,0.8897945234552431,0.10018009611385655,-0.16676507407923183,-0.2488950076735577,0.23142153704728058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.5971409510322467,1,-1.4023719746855894,0,-1.3346917851828648,-0.6861289359535977,-0.35841103385608875,-0.37154948990425773,-1.633753051284621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.43641889205153567,0,-0.6892856740408817,0,-0.8897945234552431,-0.6064292570437809,-0.38966040400605023,-0.2815171034593346,-0.7011657571186702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2408703435410244,0,-1.5120775594001599,0,0.44489726172762156,-0.14836278728605,-0.25055666700690976,-0.23390780280931742,0.697715184130256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.20126759422929585,2,-0.5795800893263112,0,0.44489726172762156,-0.10963751265761473,-0.22042903219418303,-0.24101958646669494,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.15010107081300328,2,0.6820341348912486,0,0.44489726172762156,0.17975592635425933,0.004714363983228105,0.0660360783191017,0.23142153704728058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.422795760132287,0,0.2980645883902522,0,-2.2244863086381077,-0.8856954176960057,-0.8241894801409698,-0.5214731928041979,-2.1000466983675965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.520584601475418,0,-1.3475191823283041,0,0.44489726172762156,-0.464078173616796,-0.4961781107641438,-0.26792740105825713,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.3762025763811994,0,-0.25046333518259994,0,0.44489726172762156,-0.08634470774449528,-0.20230760821669458,-0.26493857684944666,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5425420517297721,0,-0.4698745046117408,0,0.44489726172762156,2.9682976364803073,2.174154532163352,3.4698431799119906,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.23459538302060384,1,-0.524727296969026,0,0.8897945234552431,-0.08451733033018027,-0.28992930138807693,-0.29113290253168844,0.697715184130256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.04508974073803876,0,0.023800626603826126,0,0.8897945234552431,1.928083207975012,1.0521597301384804,1.397262422926856,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8514362486503532,0,-0.3053161275398852,0,1.3346917851828648,0.4953112896553407,-0.018388885718780373,-0.2386795675285626,1.6303024782962068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03639768544346422,2,-1.3475191823283041,0,-0.44489726172762156,-0.40149284826113113,-0.25913687584234524,-0.29570337778994854,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5907016891199671,1,0.6820341348912486,0,0.0,-0.48893986103157244,-0.45378622379337313,-0.24849735096222722,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2569783231350424,2,-0.6892856740408817,0,-0.8897945234552431,-0.5658274436971411,-0.3264853010801767,-0.30088426507589683,-0.7011657571186702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.167910671262237,1,0.4077701731048226,0,1.7795890469104862,5.39621869177766,2.433961964551752,3.101059577110589,2.096596125379182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8599640025530686,2,0.8465925119631044,0,-0.44489726172762156,-0.24841036968246977,-0.08049335213218191,-0.29835604396624504,-0.23487211003569483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4212584406689304,0,1.6693843973223825,0,-0.44489726172762156,-0.5261981583712716,-0.40466493516231955,-0.28417364949578244,-0.23487211003569483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.15578624008148023,0,-1.1281080128991634,0,-0.44489726172762156,-0.38362072396109476,-0.23828054211435462,-0.2730462684901447,-0.23487211003569483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.4265858729779382,0,-1.4023719746855894,0,0.8897945234552431,0.01833702416117976,-0.22134157203973764,-0.26941819389013316,1.1640088312132313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21927063024613952,2,0.24321179603296697,0,-1.3346917851828648,-0.50151117271556,0.07247783168294879,-0.2747686368555304,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.1735958405307139,0,1.1208564737495303,0,0.0,-0.18120353345235538,-0.1664895850516505,-0.23913669612609328,0.23142153704728058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3378759580646018,2,-0.7989912587554521,0,0.0,-0.2835088537057425,-0.26199983847347824,-0.2540017143497471,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.16147140934995718,1,-1.292666389971019,0,-1.3346917851828648,-0.6545230441178862,-0.28464442202751805,-0.30179788527899304,-1.633753051284621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.080738075812257,0,-1.018402428184593,0,-0.44489726172762156,3.9318640192804835,4.7977850364422485,4.703326002886605,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4800051897765256,0,-0.6892856740408817,0,0.44489726172762156,-0.11251698178188964,-0.22266921241402776,-0.25489054977456316,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.661766304975929,2,0.023800626603826126,0,0.44489726172762156,-0.16694571039789008,-0.26501387942536997,-0.26528979105568223,0.23142153704728058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.11141671553693654,0,-1.2378135976137339,1,0.0,-0.13083160757533654,-0.11946333662250001,-0.2736457358377046,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2753390961113553,0,1.1757092661068156,0,0.0,-0.4282136589524509,-0.3970934248699467,-0.2462748280874835,0.23142153704728058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6170390434719162,2,-0.3053161275398852,0,0.8897945234552431,0.20584580047339351,-0.09630261512109052,-0.25032331738448926,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23537860984015754,1,0.5723285501766783,0,-1.3346917851828648,-0.6578165031696518,-0.2923311950098386,-0.367400182151678,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.076358171714662,1,0.4077701731048226,0,0.0,-0.3368350853477749,-0.3117841691959362,-0.3061520149025464,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.18705467105810347,0,1.066003681392245,0,-0.8897945234552431,2.1523233898790646,3.9028691174814565,2.8907132485483418,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9071761117318508,0,0.517475757819393,0,-0.44489726172762156,-0.0002046492331254373,0.2091566778240965,-0.24000045723082689,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3490819952096966,0,-0.9086968434700226,0,-0.44489726172762156,-0.28996913666919416,-0.12899142091503824,-0.2461787581174679,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.7963153109965502,1,-1.018402428184593,0,0.44489726172762156,-0.05422197535868191,-0.17731664405201153,-0.24794351540271578,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7299883361976524,1,-1.2378135976137339,0,0.8897945234552431,2.935066187319933,1.723659506567446,3.159413831953716,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.11978016804779286,2,1.559678812607812,0,0.44489726172762156,-0.07917123756581214,-0.19672676490552396,-0.2403093404255607,0.23142153704728058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7186179976606984,1,0.4077701731048226,0,-0.8897945234552431,0.8595714234824093,1.891389042996235,1.2196285271927156,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5310074118009591,0,1.6145316049650973,0,-0.44489726172762156,-0.40059366412895725,-0.2580875498624731,-0.2401065453472034,-0.23487211003569483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4254740433746662,1,1.5048260202505268,0,-1.3346917851828648,-0.8011226991757456,-0.6268008751682119,-0.44959525109092596,-1.1674594042016455,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7915776699394861,0,-1.4023719746855894,0,-0.8897945234552431,-0.5937924135407422,-0.3699978859271946,-0.3493126794847272,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.05440072146030791,1,1.1208564737495303,0,0.44489726172762156,0.0671501187343004,-0.08289112577294257,-0.2562458370429452,0.697715184130256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5372823723213795,2,-0.19561054282531473,0,-0.8897945234552431,-0.507422371682634,-0.23560890587072722,-0.31430487506440913,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5840689916400773,1,0.18835900367568176,0,-0.8897945234552431,-0.3618370417055317,-0.009082860659944205,-0.2699184063078517,-0.7011657571186702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7064644323041909,2,-1.6766359364720156,0,-0.8897945234552431,-0.6662691624175578,-0.48276935332286086,-0.2905625630894438,-0.7011657571186702,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8542788332845916,1,-0.4698745046117408,0,-1.3346917851828648,-0.46813607104068206,0.15037369308711956,-0.2712683080987102,-1.1674594042016455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.0005559148016359656,2,1.285414850821386,1,-0.8897945234552431,-0.5827929698626964,-0.3528831087975322,-0.31621509815115145,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1821235944334292,0,1.1757092661068156,0,0.0,-0.38846356021985684,-0.3599835072812079,-0.2740830018675948,0.23142153704728058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5329024682237847,2,1.066003681392245,0,-0.44489726172762156,-0.47396238216925857,-0.34370705669637847,-0.28727620572455115,-0.23487211003569483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.28102426537983227,1,-0.5795800893263112,0,0.0,-0.3740357624547776,-0.34651399643418057,-0.2700269265753678,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.23743796765484232,1,1.6693843973223825,0,2.2244863086381077,0.34658391545211625,-0.24897349379757497,-0.26912361406043483,1.6303024782962068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5590755211838747,2,-0.25046333518259994,0,-0.44489726172762156,-0.2400960885581638,-0.07079078857981756,-0.25533957120162837,-0.23487211003569483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.22306074309179083,0,-0.0859049581107443,0,0.0,-0.530204356812626,-0.49230995295634283,-0.3524364880817875,0.23142153704728058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1.7229979017582935,1,-1.1829608052564486,0,-0.8897945234552431,1.71736487256082,3.2260877908577883,2.26019543810581,-0.7011657571186702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.3250360529649068,1,1.559678812607812,0,-1.3346917851828648,-0.7110295841992906,-0.4165279337989141,-0.38806356450894536,-1.1674594042016455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9660871622313051,2,1.066003681392245,0,0.8897945234552431,0.1364072500319941,-0.1426072419652149,-0.25608739976870604,1.1640088312132313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.07505290654378,2,0.18835900367568176,0,0.0,3.2566317190551284,3.0430064155105656,3.6986043671029107,0.23142153704728058,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7479913722144961,0,0.3529173807475374,0,0.8897945234552431,0.009835900227050623,-0.22701048893133816,-0.26811919354812563,-0.23487211003569483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.639973156113434,2,1.3951204355359565,0,-0.8897945234552431,-0.5532798170138128,-0.30696160147525986,-0.23563237169240084,-0.7011657571186702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.5713933879322413,1,1.1208564737495303,1,-0.44489726172762156,-0.4636992633646514,-0.3317302470409941,-0.3108782057421036,-0.23487211003569483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6494484382275623,2,-1.0732552205418782,1,-1.7795890469104862,-0.7951496505115718,-0.4015306609984349,-0.4160968859945544,-1.633753051284621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5273816003471669,1,-0.03105216575345909,0,0.0,-0.4420662993170655,-0.41002597997567175,-0.320744632198561,-0.23487211003569483,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6380780996906084,0,-0.4698745046117408,0,1.3346917851828648,6.601893201075926,3.54472728737205,4.688466717590638,0.697715184130256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.6075637613577878,0,1.2305620584641008,0,0.0,-0.27609480164011013,-0.2550782239385026,-0.27708491336587104,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6788218127813599,2,0.2980645883902522,0,0.0,-0.3581822868769017,-0.3317135005625151,-0.2655624815251238,-0.23487211003569483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7129328283922215,0,-0.3053161275398852,0,-0.44489726172762156,0.016043758803223302,0.22811817422293051,-0.23737610824279903,-0.7011657571186702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7870043302742811,2,-0.4698745046117408,0,1.7795890469104862,0.10711313368080459,-0.30926352610835955,-0.2507603517809377,2.096596125379182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
